Month,Year,Season,Block,TotalLegalsRetained,TotalTrapsPulled,meanDepth,maxDepth
10,2005,2005-06,651,1133,1695,22.34782609,30
10,2005,2005-06,652,4943,6420,25.33027523,90
10,2005,2005-06,653,8226,9281,21.06015038,40
10,2005,2005-06,654,5573,6054,22.3258427,45
10,2005,2005-06,655,2867,2538,20.92727273,40
10,2005,2005-06,656,213,289,25.625,35
10,2005,2005-06,657,153,169,34.66666667,40
10,2005,2005-06,664,14,22,19,20
10,2005,2005-06,665,2302,3871,26.86153846,45
10,2005,2005-06,678,10,75,30,30
10,2005,2005-06,680,740,1310,15,15
10,2005,2005-06,681,960,1760,33.83333333,50
10,2005,2005-06,683,81,203,30.125,48
10,2005,2005-06,684,437,674,28.42857143,45
10,2005,2005-06,685,540,1037,37.79411765,90
10,2005,2005-06,686,325,754,41.4,70
10,2005,2005-06,687,758,1183,30.55555556,50
10,2005,2005-06,688,899,2020,26.66666667,50
10,2005,2005-06,689,921,1595,28.96551724,50
10,2005,2005-06,690,279,1370,41.66666667,50
10,2005,2005-06,700,31,57,30,30
10,2005,2005-06,704,51,20,25,25
10,2005,2005-06,707,231,211,20,20
10,2005,2005-06,708,5895,11143,27.05343511,90
10,2005,2005-06,709,2034,3244,32.92592593,258
10,2005,2005-06,710,247,422,36.66666667,60
10,2005,2005-06,711,1632,3011,27.70833333,60
10,2005,2005-06,712,841,2185,26.66666667,40
10,2005,2005-06,714,1,4,100,100
10,2005,2005-06,718,118,178,36,45
10,2005,2005-06,719,4336,9023,53.51937984,100
10,2005,2005-06,720,3475,6428,34.85135135,90
10,2005,2005-06,721,32,45,25,25
10,2005,2005-06,737,1805,4070,30.93846154,90
10,2005,2005-06,738,4338,7345,30.40196078,75
10,2005,2005-06,739,42,41,45,45
10,2005,2005-06,756,9132,11991,27.03571429,50
10,2005,2005-06,757,6861,13155,30.32786885,50
10,2005,2005-06,761,3522,2949,36.25,50
10,2005,2005-06,762,3449,2817,48.05555556,100
10,2005,2005-06,765,708,1025,33.33333333,40
10,2005,2005-06,767,49,144,20,20
10,2005,2005-06,787,4,15,35,35
10,2005,2005-06,800,310,185,51.66666667,55
10,2005,2005-06,801,2256,2926,37.87037037,60
10,2005,2005-06,807,3107,2437,33.07017544,60
10,2005,2005-06,813,3428,6410,36.37931034,60
10,2005,2005-06,814,1241,2207,49.44444444,85
10,2005,2005-06,821,9822,10155,30.02608696,55
10,2005,2005-06,822,3427,4172,26.89130435,45
10,2005,2005-06,830,65,225,42.5,60
10,2005,2005-06,842,11027,10492,32.24,80
10,2005,2005-06,847,70,100,25,25
10,2005,2005-06,850,10197,8556,40,90
10,2005,2005-06,860,49118,56562,45.42105263,120
10,2005,2005-06,861,762,420,31.42857143,40
10,2005,2005-06,867,7413,5450,37.27272727,90
10,2005,2005-06,877,865,886,37,60
10,2005,2005-06,878,51,27,40,40
10,2005,2005-06,890,3142,2235,45,50
10,2006,2006-07,651,855,1190,21.40909091,30
10,2006,2006-07,652,4417,6113,29.54700855,100
10,2006,2006-07,653,8262,10697,21.50384615,45
10,2006,2006-07,654,5297,6376,23.28571429,50
10,2006,2006-07,655,3379,3994,23.27835052,50
10,2006,2006-07,656,416,625,25.33333333,40
10,2006,2006-07,657,354,170,30,35
10,2006,2006-07,664,949,294,37.14285714,40
10,2006,2006-07,665,2464,3162,32.62121212,45
10,2006,2006-07,680,2524,1720,21.85714286,30
10,2006,2006-07,681,1573,1100,30,30
10,2006,2006-07,683,1003,469,42.77777778,60
10,2006,2006-07,684,2256,3055,34.66666667,50
10,2006,2006-07,685,488,873,40.16129032,60
10,2006,2006-07,686,117,105,18,18
10,2006,2006-07,687,945,1255,23,30
10,2006,2006-07,688,3169,5401,25.17857143,40
10,2006,2006-07,689,842,880,26.36363636,30
10,2006,2006-07,690,495,865,31.25,50
10,2006,2006-07,704,599,475,20,20
10,2006,2006-07,707,231,254,25,40
10,2006,2006-07,708,5503,12482,23.95535714,40
10,2006,2006-07,709,1848,2751,29.89552239,70
10,2006,2006-07,710,736,903,28.69565217,50
10,2006,2006-07,711,2201,2742,29.24242424,45
10,2006,2006-07,712,1166,1298,28.33333333,40
10,2006,2006-07,718,329,330,39.94444444,52
10,2006,2006-07,719,4797,8975,47.14414414,100
10,2006,2006-07,720,5194,7243,35.55063291,90
10,2006,2006-07,737,5382,8587,29.83035714,80
10,2006,2006-07,738,9047,10152,34.9338843,124
10,2006,2006-07,739,99,121,45,50
10,2006,2006-07,740,2,10,65,65
10,2006,2006-07,756,15609,18709,29.18584071,45
10,2006,2006-07,757,11047,12480,31.10880829,60
10,2006,2006-07,758,70,87,20,20
10,2006,2006-07,761,3612,2269,40.21276596,60
10,2006,2006-07,762,1626,1338,42.14285714,60
10,2006,2006-07,764,132,100,40,40
10,2006,2006-07,766,301,180,30,30
10,2006,2006-07,767,107,235,32,40
10,2006,2006-07,801,4125,2396,35.43859649,60
10,2006,2006-07,802,326,333,33,45
10,2006,2006-07,806,243,280,29.61538462,35
10,2006,2006-07,807,4911,3468,37.02739726,60
10,2006,2006-07,813,3961,8005,29.86111111,40
10,2006,2006-07,814,545,1351,42.69230769,75
10,2006,2006-07,821,23178,15706,31.63975155,75
10,2006,2006-07,822,2973,2744,28.96,158
10,2006,2006-07,825,105,60,19,20
10,2006,2006-07,840,120,70,52.5,60
10,2006,2006-07,842,14615,10385,25.44262295,55
10,2006,2006-07,849,4793,3435,72.66666667,195
10,2006,2006-07,850,18690,13941,33.45454545,190
10,2006,2006-07,860,83452,71644,48.19642857,210
10,2006,2006-07,862,438,200,65,65
10,2006,2006-07,867,3716,3350,52.36842105,90
10,2006,2006-07,868,41,70,70,70
10,2006,2006-07,869,2495,2420,62.8,90
10,2006,2006-07,870,52,50,70,70
10,2006,2006-07,877,1307,1399,36,55
10,2006,2006-07,880,110,70,12,12
10,2006,2006-07,887,79,20,40,40
10,2006,2006-07,890,290,180,20,20
10,2007,2007-08,651,753,890,25.52941176,35
10,2007,2007-08,652,2187,3560,31.67961165,128
10,2007,2007-08,653,6916,10140,22.34754098,100
10,2007,2007-08,654,5833,8248,25.8056872,85
10,2007,2007-08,655,1945,2992,26.05319149,50
10,2007,2007-08,656,351,573,25.15384615,40
10,2007,2007-08,657,215,440,28.75,40
10,2007,2007-08,664,417,276,48.57142857,60
10,2007,2007-08,665,1989,2646,35.63265306,45
10,2007,2007-08,666,115,297,50,50
10,2007,2007-08,680,3768,5317,36.58695652,201
10,2007,2007-08,681,1761,2329,26.42857143,40
10,2007,2007-08,683,612,416,59.07692308,60
10,2007,2007-08,684,2857,4904,35.75757576,80
10,2007,2007-08,685,738,787,40.44,60
10,2007,2007-08,686,239,315,20.4,30
10,2007,2007-08,687,689,1330,29.09090909,50
10,2007,2007-08,688,798,1575,26,40
10,2007,2007-08,689,568,1035,19.88888889,40
10,2007,2007-08,690,416,1111,26.61111111,60
10,2007,2007-08,704,195,262,23.33333333,25
10,2007,2007-08,707,358,456,22.14285714,25
10,2007,2007-08,708,5808,12200,29.26495726,75
10,2007,2007-08,709,1693,2611,37.66197183,60
10,2007,2007-08,710,312,595,34.56521739,50
10,2007,2007-08,711,2263,4924,24.875,75
10,2007,2007-08,712,928,1505,21.33333333,30
10,2007,2007-08,718,193,211,35.90909091,48
10,2007,2007-08,719,6917,11763,47.35294118,90
10,2007,2007-08,720,3496,5110,53.48181818,120
10,2007,2007-08,737,6373,9944,31.12903226,50
10,2007,2007-08,738,6890,7421,33.75423729,80
10,2007,2007-08,739,126,104,27.85714286,35
10,2007,2007-08,756,11758,17219,30.35885167,55
10,2007,2007-08,757,9993,14058,31.74429224,60
10,2007,2007-08,761,1920,1812,40.38461538,50
10,2007,2007-08,762,3818,2374,53.08823529,100
10,2007,2007-08,767,72,200,20,20
10,2007,2007-08,801,3127,3554,42.21311475,65
10,2007,2007-08,802,102,160,30,30
10,2007,2007-08,807,4056,3323,45.9,100
10,2007,2007-08,813,2159,6320,31.66666667,60
10,2007,2007-08,814,238,652,42.5,80
10,2007,2007-08,817,6,100,25,25
10,2007,2007-08,821,7115,10775,35.5,65
10,2007,2007-08,822,3200,4874,38.93406593,60
10,2007,2007-08,829,540,275,70,120
10,2007,2007-08,842,6437,8330,37.87903226,145
10,2007,2007-08,849,1724,1271,73.92857143,140
10,2007,2007-08,850,13124,13357,37.20238095,140
10,2007,2007-08,860,57844,72073,49.96748879,200
10,2007,2007-08,861,153,54,15,15
10,2007,2007-08,867,3751,3796,52,150
10,2007,2007-08,877,813,1270,35.88235294,40
10,2007,2007-08,897,503,920,66.66666667,80
10,2008,2008-09,608,258,152,85.71428571,112
10,2008,2008-09,651,1715,2596,35.91891892,50
10,2008,2008-09,652,1970,2960,29.67948718,80
10,2008,2008-09,653,7332,11514,26.44155844,90
10,2008,2008-09,654,6171,9421,27.33862434,60
10,2008,2008-09,655,2888,3795,25.24175824,60
10,2008,2008-09,656,146,230,31,40
10,2008,2008-09,657,272,290,31.42857143,45
10,2008,2008-09,664,534,508,34,40
10,2008,2008-09,665,4563,6438,33.72072072,120
10,2008,2008-09,680,3992,5230,24.75675676,35
10,2008,2008-09,681,1520,2337,26.25,35
10,2008,2008-09,683,893,648,38.52941176,60
10,2008,2008-09,684,2704,6642,36,40
10,2008,2008-09,685,2271,2928,38.84615385,60
10,2008,2008-09,686,245,361,29.57142857,50
10,2008,2008-09,687,744,1091,29.6875,50
10,2008,2008-09,688,1456,2271,30.45454545,40
10,2008,2008-09,689,495,630,27.30769231,40
10,2008,2008-09,690,215,439,38,45
10,2008,2008-09,704,41,55,30,30
10,2008,2008-09,707,481,530,22.72727273,25
10,2008,2008-09,708,4895,10555,28.07207207,168
10,2008,2008-09,709,2356,3852,34.27173913,60
10,2008,2008-09,710,782,898,30.92105263,50
10,2008,2008-09,711,2554,4810,27.95454545,40
10,2008,2008-09,712,1527,2406,27.82608696,40
10,2008,2008-09,718,374,513,39.9375,90
10,2008,2008-09,719,5138,8235,49.3125,90
10,2008,2008-09,720,4360,5542,48.44117647,140
10,2008,2008-09,737,6689,11533,32.03787879,70
10,2008,2008-09,738,7694,9133,34.79259259,70
10,2008,2008-09,739,115,141,80,100
10,2008,2008-09,740,77,252,100,100
10,2008,2008-09,745,3468,4910,41.22222222,90
10,2008,2008-09,756,13674,19511,32.97727273,50
10,2008,2008-09,757,11622,18695,35.71084337,70
10,2008,2008-09,758,108,93,20,20
10,2008,2008-09,759,101,297,36.66666667,40
10,2008,2008-09,761,799,825,30.41666667,60
10,2008,2008-09,762,5444,5206,34.75510204,83
10,2008,2008-09,765,2654,2634,34.61538462,90
10,2008,2008-09,767,57,200,20,20
10,2008,2008-09,801,2647,4327,36.68852459,72
10,2008,2008-09,802,42,174,41,47
10,2008,2008-09,806,66,120,35,35
10,2008,2008-09,807,5515,5193,36.5,60
10,2008,2008-09,813,3396,7247,36.20689655,50
10,2008,2008-09,814,71,125,66.25,75
10,2008,2008-09,821,13067,14894,32.53465347,55
10,2008,2008-09,822,4705,5012,32.39705882,50
10,2008,2008-09,824,11,55,32,32
10,2008,2008-09,829,3597,3255,68.47222222,150
10,2008,2008-09,842,7953,8974,34.05263158,160
10,2008,2008-09,849,2220,1484,58.4375,150
10,2008,2008-09,850,13724,15578,39.02654867,150
10,2008,2008-09,859,31,112,40,40
10,2008,2008-09,860,48258,72744,52.21649485,180
10,2008,2008-09,861,249,305,60,60
10,2008,2008-09,867,5157,4575,57.29166667,200
10,2008,2008-09,868,290,300,51.66666667,60
10,2008,2008-09,869,1829,2675,68.24,86
10,2008,2008-09,877,744,1530,37.22222222,45
10,2008,2008-09,878,1014,1641,38.89285714,110
10,2009,2009-10,651,1470,1636,39.625,50
10,2009,2009-10,652,3410,4018,28.50819672,80
10,2009,2009-10,653,7535,9233,25.55188679,60
10,2009,2009-10,654,6113,8867,27.98245614,60
10,2009,2009-10,655,1809,2040,25.09259259,55
10,2009,2009-10,656,58,50,40,40
10,2009,2009-10,657,79,50,45,45
10,2009,2009-10,664,206,156,40,40
10,2009,2009-10,665,3785,4731,34.6097561,50
10,2009,2009-10,666,149,286,50,50
10,2009,2009-10,680,3851,4406,31.125,60
10,2009,2009-10,681,4278,4837,36.83333333,80
10,2009,2009-10,683,615,484,41.92307692,60
10,2009,2009-10,684,2457,3510,39.53125,70
10,2009,2009-10,685,1644,1899,45.47692308,90
10,2009,2009-10,686,327,444,25.22222222,60
10,2009,2009-10,687,552,1121,34.03846154,60
10,2009,2009-10,688,1429,2705,33.46153846,125
10,2009,2009-10,689,508,790,30.45454545,40
10,2009,2009-10,707,444,589,28.33333333,30
10,2009,2009-10,708,3540,8021,20.82608696,30
10,2009,2009-10,709,2161,3577,30.39285714,60
10,2009,2009-10,710,801,1301,27.69230769,50
10,2009,2009-10,711,2685,4875,26.96969697,60
10,2009,2009-10,712,729,1075,29.54545455,40
10,2009,2009-10,718,155,219,38,48
10,2009,2009-10,719,8968,10632,47.23214286,100
10,2009,2009-10,720,5897,8332,48.33950617,150
10,2009,2009-10,737,7248,9365,34.20134228,65
10,2009,2009-10,738,6274,8481,32.22641509,50
10,2009,2009-10,739,293,863,94.5,100
10,2009,2009-10,745,547,1651,42.85714286,60
10,2009,2009-10,756,9054,14622,34.63057325,50
10,2009,2009-10,757,9042,14747,37.14225941,80
10,2009,2009-10,758,8,23,18,18
10,2009,2009-10,761,1691,1605,37.77777778,50
10,2009,2009-10,762,3910,3610,33.33333333,50
10,2009,2009-10,765,938,3262,30.55555556,35
10,2009,2009-10,801,1101,1966,37.83333333,55
10,2009,2009-10,802,180,700,30,30
10,2009,2009-10,807,2351,2187,41.94117647,80
10,2009,2009-10,813,2941,5375,32.75,45
10,2009,2009-10,814,283,632,48.33333333,75
10,2009,2009-10,821,9746,12609,34.08450704,60
10,2009,2009-10,822,1997,2649,34.57446809,60
10,2009,2009-10,829,2422,2771,46.15384615,140
10,2009,2009-10,842,6160,6928,34.00787402,100
10,2009,2009-10,844,299,170,125,125
10,2009,2009-10,845,1591,3500,41.76470588,60
10,2009,2009-10,849,1777,1417,59.33333333,130
10,2009,2009-10,850,8879,6909,39.45652174,80
10,2009,2009-10,860,48229,60042,52.00849515,180
10,2009,2009-10,867,3332,4616,47.57142857,125
10,2009,2009-10,869,1467,1782,62.70833333,95
10,2009,2009-10,877,1449,2399,37.03703704,50
10,2009,2009-10,878,261,385,20,20
10,2010,2010-11,608,10,17,15,15
10,2010,2010-11,651,947,1466,32.54545455,50
10,2010,2010-11,652,3186,4315,24.3877551,50
10,2010,2010-11,653,5900,9803,22.06382979,45
10,2010,2010-11,654,5374,8959,22.20809249,40
10,2010,2010-11,655,1682,2551,22.83783784,35
10,2010,2010-11,656,540,1030,27.1875,60
10,2010,2010-11,657,144,220,17.5,25
10,2010,2010-11,664,104,223,35,45
10,2010,2010-11,665,1477,3270,31.59677419,50
10,2010,2010-11,680,3907,4980,31.35294118,90
10,2010,2010-11,681,3585,4052,28.5,50
10,2010,2010-11,683,316,434,26,45
10,2010,2010-11,684,2114,2402,29.73684211,40
10,2010,2010-11,685,311,654,42.30769231,60
10,2010,2010-11,686,173,384,27.27272727,40
10,2010,2010-11,687,343,643,31.52,60
10,2010,2010-11,688,2088,4374,23.73134328,40
10,2010,2010-11,689,1294,2309,25.52272727,40
10,2010,2010-11,690,472,1200,42.5,45
10,2010,2010-11,695,19,20,30,30
10,2010,2010-11,705,9,20,30,30
10,2010,2010-11,707,425,578,35,40
10,2010,2010-11,708,6119,11000,23.57024793,45
10,2010,2010-11,709,1133,2419,32.35849057,60
10,2010,2010-11,710,951,1863,27.13461538,60
10,2010,2010-11,711,3882,8515,25.47674419,60
10,2010,2010-11,712,959,2110,24.73684211,30
10,2010,2010-11,716,4,20,20,20
10,2010,2010-11,717,18,33,43,43
10,2010,2010-11,718,435,205,30,40
10,2010,2010-11,719,5306,7447,50.03061224,110
10,2010,2010-11,720,4688,8256,36.05797101,120
10,2010,2010-11,726,71,45,36,36
10,2010,2010-11,737,5772,9544,26.968,45
10,2010,2010-11,738,3925,7616,28.4742268,77
10,2010,2010-11,739,186,340,53.33333333,100
10,2010,2010-11,745,1356,4600,32.05882353,40
10,2010,2010-11,750,26,60,20,20
10,2010,2010-11,756,8254,17175,32.3372093,50
10,2010,2010-11,757,5622,12292,33.81764706,65
10,2010,2010-11,760,50,60,40,40
10,2010,2010-11,761,745,1115,36.66666667,40
10,2010,2010-11,762,2416,3209,38.26086957,90
10,2010,2010-11,765,1183,4480,35,40
10,2010,2010-11,801,764,1139,37.5,45
10,2010,2010-11,802,552,900,30,30
10,2010,2010-11,806,345,346,22.14285714,25
10,2010,2010-11,807,2246,3197,37.72368421,80
10,2010,2010-11,813,3740,8710,35.44117647,80
10,2010,2010-11,814,289,830,41.66666667,60
10,2010,2010-11,821,12045,14138,29.71573604,60
10,2010,2010-11,822,2189,3615,30.96363636,45
10,2010,2010-11,829,1188,2234,31.84210526,60
10,2010,2010-11,830,2147,2270,48,100
10,2010,2010-11,842,8556,8916,32.75471698,120
10,2010,2010-11,849,2280,2250,68.86363636,125
10,2010,2010-11,850,5985,7202,39.53703704,150
10,2010,2010-11,860,44973,60947,48.26143025,120
10,2010,2010-11,861,550,370,85,90
10,2010,2010-11,867,4281,5796,52.75,125
10,2010,2010-11,877,4760,4410,49.87179487,90
10,2010,2010-11,878,81,166,70,90
10,2010,2010-11,890,370,430,105,110
10,2010,2010-11,897,383,281,56.25,90
10,2011,2011-12,650,57,134,40,40
10,2011,2011-12,651,1573,3666,34.35294118,50
10,2011,2011-12,652,2797,6116,26.47058824,80
10,2011,2011-12,653,5713,11850,22.3590604,256
10,2011,2011-12,654,5891,10562,21.03773585,50
10,2011,2011-12,655,1623,3997,22.02197802,30
10,2011,2011-12,656,340,575,21,30
10,2011,2011-12,657,56,169,20,20
10,2011,2011-12,658,10,33,30,30
10,2011,2011-12,664,269,330,39,40
10,2011,2011-12,665,2626,6715,33.29411765,50
10,2011,2011-12,680,3905,5895,30,70
10,2011,2011-12,681,1899,2845,25.88235294,50
10,2011,2011-12,683,89,217,39.21428571,50
10,2011,2011-12,684,1080,2943,35.88461538,45
10,2011,2011-12,685,489,1116,36.36170213,60
10,2011,2011-12,686,103,372,30.76923077,50
10,2011,2011-12,687,557,1518,26.11363636,40
10,2011,2011-12,688,1428,3777,22.77777778,40
10,2011,2011-12,689,1376,2745,22.93181818,40
10,2011,2011-12,707,133,456,26.875,45
10,2011,2011-12,708,3005,10299,25.13,35
10,2011,2011-12,709,1769,5394,30.73684211,60
10,2011,2011-12,710,840,2546,25.76315789,70
10,2011,2011-12,711,2397,7792,23.28235294,60
10,2011,2011-12,712,1254,3030,25.78125,50
10,2011,2011-12,713,3,50,25,25
10,2011,2011-12,718,333,345,35.75,47
10,2011,2011-12,719,5875,11218,40.65322581,90
10,2011,2011-12,720,3697,9317,40.43712575,100
10,2011,2011-12,737,5730,9154,33.18181818,55
10,2011,2011-12,738,3834,7856,28.42268041,52
10,2011,2011-12,739,181,219,29.28571429,40
10,2011,2011-12,756,9319,16865,31.95530726,135
10,2011,2011-12,757,6629,13075,32.69312169,60
10,2011,2011-12,761,2406,2549,35.78125,60
10,2011,2011-12,762,2741,2695,36.16666667,60
10,2011,2011-12,765,975,4685,40,40
10,2011,2011-12,801,1470,1936,32.44,50
10,2011,2011-12,802,670,971,22.72727273,35
10,2011,2011-12,805,998,1584,83.125,110
10,2011,2011-12,806,1012,1230,36.66666667,50
10,2011,2011-12,807,3359,3867,33.44444444,50
10,2011,2011-12,813,2989,9229,28.48484848,45
10,2011,2011-12,814,160,570,34,35
10,2011,2011-12,821,17235,20326,29.53531599,100
10,2011,2011-12,822,3897,4872,33.42105263,60
10,2011,2011-12,829,1019,670,54.28571429,80
10,2011,2011-12,840,19,125,28,28
10,2011,2011-12,842,8449,9917,32.52941176,75
10,2011,2011-12,845,772,2700,30,30
10,2011,2011-12,849,3087,2242,54.07407407,120
10,2011,2011-12,850,10869,10800,42.5,120
10,2011,2011-12,860,45338,67863,47.55193483,150
10,2011,2011-12,861,614,1591,30.64705882,40
10,2011,2011-12,867,4929,3760,44.72,120
10,2011,2011-12,869,165,150,25,25
10,2011,2011-12,877,2901,2845,36.40625,100
10,2011,2011-12,878,8,107,40,40
10,2011,2011-12,890,21,50,90,90
10,2011,2011-12,897,51,82,60,60
10,2012,2012-13,651,388,482,38.75,40
10,2012,2012-13,652,4889,6763,26.89189189,65
10,2012,2012-13,653,6088,9290,20.9902439,50
10,2012,2012-13,654,3949,6017,21.45637584,40
10,2012,2012-13,655,3239,5045,21.46153846,30
10,2012,2012-13,656,645,1039,20,30
10,2012,2012-13,657,32,250,20.71428571,30
10,2012,2012-13,658,15,50,15,15
10,2012,2012-13,664,3289,1794,40.13513514,60
10,2012,2012-13,665,6710,5630,33.03703704,45
10,2012,2012-13,680,5666,5780,30.61111111,70
10,2012,2012-13,681,3121,3934,26.76190476,35
10,2012,2012-13,682,425,614,27.5,40
10,2012,2012-13,683,2412,1758,40.90909091,90
10,2012,2012-13,684,2336,2830,31.4,40
10,2012,2012-13,685,1413,1786,41.14285714,70
10,2012,2012-13,686,448,774,38.54545455,54
10,2012,2012-13,687,1190,1837,28.64285714,50
10,2012,2012-13,688,2019,3738,25.68965517,40
10,2012,2012-13,689,2685,4997,24.6984127,30
10,2012,2012-13,690,562,1670,30,30
10,2012,2012-13,707,414,734,25,25
10,2012,2012-13,708,5948,12881,32.75384615,70
10,2012,2012-13,709,3736,6027,36.99047619,60
10,2012,2012-13,710,1971,2879,26.72463768,50
10,2012,2012-13,711,2917,4905,22.6031746,30
10,2012,2012-13,712,1912,2875,25.28571429,30
10,2012,2012-13,718,323,349,32.09090909,45
10,2012,2012-13,719,9427,16953,43.52,130
10,2012,2012-13,720,3574,6580,47.31007752,150
10,2012,2012-13,737,2590,3758,29.51020408,40
10,2012,2012-13,738,6733,10652,32.53043478,66
10,2012,2012-13,739,454,491,42.88235294,90
10,2012,2012-13,740,25,22,60,60
10,2012,2012-13,750,28,45,40,40
10,2012,2012-13,756,10697,19137,31.98684211,120
10,2012,2012-13,757,10261,18709,31.70353982,80
10,2012,2012-13,761,2262,2293,40.56521739,65
10,2012,2012-13,762,7356,6592,43.515625,60
10,2012,2012-13,765,2148,5720,33.46153846,35
10,2012,2012-13,768,81,100,40,40
10,2012,2012-13,769,40,30,30,30
10,2012,2012-13,800,178,117,40,60
10,2012,2012-13,801,2100,3761,28.60465116,150
10,2012,2012-13,802,69,300,40,40
10,2012,2012-13,805,1308,1105,56.33333333,100
10,2012,2012-13,806,1018,1275,40.88235294,65
10,2012,2012-13,807,3337,3538,39.33333333,81
10,2012,2012-13,808,50,100,50,50
10,2012,2012-13,813,4450,9791,31.83333333,60
10,2012,2012-13,814,408,999,35,40
10,2012,2012-13,815,14,52,25,25
10,2012,2012-13,817,71,333,31.375,35
10,2012,2012-13,821,5342,9409,31.2519084,55
10,2012,2012-13,822,3835,6350,38.93258427,65
10,2012,2012-13,828,33,100,30,30
10,2012,2012-13,829,2006,947,70.66666667,200
10,2012,2012-13,840,61,95,50,60
10,2012,2012-13,841,89,100,30,30
10,2012,2012-13,842,10830,13788,34.0703125,90
10,2012,2012-13,849,3646,2465,110,125
10,2012,2012-13,850,26534,22386,41.70886076,160
